"GO.ID","Term","Annotated","Significant","Expected","weight01","Fisher_p","padj","Lineage","Condition","Ontology","N_focal","N_universe"
"GO:0016879","ligase activity, forming carbon-nitrogen bonds",7,2,1.09,"0.285",0.285,1,"Trebouxia","Intensified","MF",105,245
"GO:0008135","translation factor activity, RNA binding",9,3,1.41,"0.376",0.376,1,"Trebouxia","Intensified","MF",105,245
"GO:0005524","ATP binding",22,4,3.44,"0.432",0.432,1,"Trebouxia","Intensified","MF",105,245
"GO:0005488","binding",65,12,10.17,"0.446",0.446,1,"Trebouxia","Intensified","MF",105,245
"GO:0022857","transmembrane transporter activity",9,2,1.41,"0.480",0.48,1,"Trebouxia","Intensified","MF",105,245
"GO:0022804","active transmembrane transporter activity",5,1,0.78,"0.563",0.563,1,"Trebouxia","Intensified","MF",105,245
"GO:0016787","hydrolase activity",20,4,3.13,"0.617",0.617,1,"Trebouxia","Intensified","MF",105,245
"GO:0016788","hydrolase activity, acting on ester bonds",7,1,1.09,"0.688",0.688,1,"Trebouxia","Intensified","MF",105,245
"GO:0051082","unfolded protein binding",7,1,1.09,"0.688",0.688,1,"Trebouxia","Intensified","MF",105,245
"GO:0008168","methyltransferase activity",7,1,1.09,"0.688",0.688,1,"Trebouxia","Intensified","MF",105,245
"GO:0140096","catalytic activity, acting on a protein",15,3,2.35,"0.723",0.723,1,"Trebouxia","Intensified","MF",105,245
"GO:0016491","oxidoreductase activity",17,2,2.66,"0.765",0.765,1,"Trebouxia","Intensified","MF",105,245
"GO:0016772","transferase activity, transferring phosphorus-containing groups",11,1,1.72,"0.844",0.844,1,"Trebouxia","Intensified","MF",105,245
"GO:0016740","transferase activity",31,3,4.85,"0.899",0.899,1,"Trebouxia","Intensified","MF",105,245
"GO:0003735","structural constituent of ribosome",25,2,3.91,"0.924",0.924,1,"Trebouxia","Intensified","MF",105,245
"GO:0032559","adenyl ribonucleotide binding",22,4,3.44,"1.000",1,1,"Trebouxia","Intensified","MF",105,245
"GO:1901265","nucleoside phosphate binding",25,6,3.91,"1.000",1,1,"Trebouxia","Intensified","MF",105,245
"GO:0043167","ion binding",31,5,4.85,"1.000",1,1,"Trebouxia","Intensified","MF",105,245
"GO:0017076","purine nucleotide binding",25,6,3.91,"1.000",1,1,"Trebouxia","Intensified","MF",105,245
"GO:0043168","anion binding",25,5,3.91,"1.000",1,1,"Trebouxia","Intensified","MF",105,245
"GO:1901363","heterocyclic compound binding",28,6,4.38,"1.000",1,1,"Trebouxia","Intensified","MF",105,245
"GO:0003674","molecular_function",175,27,27.37,"1.000",1,1,"Trebouxia","Intensified","MF",105,245
"GO:0003676","nucleic acid binding",19,4,2.97,"1.000",1,1,"Trebouxia","Intensified","MF",105,245
"GO:0180051","translation factor activity",9,3,1.41,"1.000",1,1,"Trebouxia","Intensified","MF",105,245
"GO:0016741","transferase activity, transferring one-carbon groups",7,1,1.09,"1.000",1,1,"Trebouxia","Intensified","MF",105,245
"GO:0097367","carbohydrate derivative binding",26,5,4.07,"1.000",1,1,"Trebouxia","Intensified","MF",105,245
"GO:0005215","transporter activity",9,2,1.41,"1.000",1,1,"Trebouxia","Intensified","MF",105,245
"GO:0140640","catalytic activity, acting on a nucleic acid",11,5,1.72,"1.000",1,1,"Trebouxia","Intensified","MF",105,245
"GO:0000166","nucleotide binding",25,6,3.91,"1.000",1,1,"Trebouxia","Intensified","MF",105,245
"GO:0003824","catalytic activity",93,15,14.55,"1.000",1,1,"Trebouxia","Intensified","MF",105,245
"GO:0036094","small molecule binding",34,6,5.32,"1.000",1,1,"Trebouxia","Intensified","MF",105,245
"GO:0005198","structural molecule activity",25,2,3.91,"1.000",1,1,"Trebouxia","Intensified","MF",105,245
"GO:0032553","ribonucleotide binding",24,5,3.75,"1.000",1,1,"Trebouxia","Intensified","MF",105,245
"GO:0003677","DNA binding",8,0,1.25,"1.000",1,1,"Trebouxia","Intensified","MF",105,245
"GO:0008324","monoatomic cation transmembrane transporter activity",5,0,0.78,"1.000",1,1,"Trebouxia","Intensified","MF",105,245
"GO:0015075","monoatomic ion transmembrane transporter activity",5,0,0.78,"1.000",1,1,"Trebouxia","Intensified","MF",105,245
"GO:0015318","inorganic molecular entity transmembrane transporter activity",6,0,0.94,"1.000",1,1,"Trebouxia","Intensified","MF",105,245
"GO:0016301","kinase activity",5,0,0.78,"1.000",1,1,"Trebouxia","Intensified","MF",105,245
"GO:0016757","glycosyltransferase activity",5,0,0.78,"1.000",1,1,"Trebouxia","Intensified","MF",105,245
"GO:0016773","phosphotransferase activity, alcohol group as acceptor",6,0,0.94,"1.000",1,1,"Trebouxia","Intensified","MF",105,245
"GO:0016829","lyase activity",6,0,0.94,"1.000",1,1,"Trebouxia","Intensified","MF",105,245
"GO:0022890","inorganic cation transmembrane transporter activity",5,0,0.78,"1.000",1,1,"Trebouxia","Intensified","MF",105,245
"GO:0043169","cation binding",7,0,1.09,"1.000",1,1,"Trebouxia","Intensified","MF",105,245
"GO:0046872","metal ion binding",7,0,1.09,"1.000",1,1,"Trebouxia","Intensified","MF",105,245
"GO:0016879","ligase activity, forming carbon-nitrogen bonds",7,1,0.12,"0.11",0.11,1,"Asterochloris","Intensified","MF",12,248
"GO:0016787","hydrolase activity",20,1,0.34,"0.30",0.3,1,"Asterochloris","Intensified","MF",12,248
"GO:0003735","structural constituent of ribosome",25,1,0.42,"0.36",0.36,1,"Asterochloris","Intensified","MF",12,248
"GO:0003674","molecular_function",175,3,2.93,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0016874","ligase activity",12,1,0.2,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0005198","structural molecule activity",25,1,0.42,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0003824","catalytic activity",92,2,1.54,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0000166","nucleotide binding",25,0,0.42,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0003676","nucleic acid binding",19,0,0.32,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0003677","DNA binding",8,0,0.13,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0003723","RNA binding",10,0,0.17,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0003743","translation initiation factor activity",7,0,0.12,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0005215","transporter activity",9,0,0.15,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0005488","binding",65,0,1.09,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0005515","protein binding",17,0,0.28,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0005524","ATP binding",22,0,0.37,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0008135","translation factor activity, RNA binding",10,0,0.17,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0008168","methyltransferase activity",7,0,0.12,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0008233","peptidase activity",7,0,0.12,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0008324","monoatomic cation transmembrane transporter activity",5,0,0.08,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0015075","monoatomic ion transmembrane transporter activity",5,0,0.08,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0015318","inorganic molecular entity transmembrane transporter activity",6,0,0.1,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0016301","kinase activity",5,0,0.08,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0016491","oxidoreductase activity",16,0,0.27,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0016740","transferase activity",31,0,0.52,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0016741","transferase activity, transferring one-carbon groups",7,0,0.12,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0016757","glycosyltransferase activity",5,0,0.08,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0016772","transferase activity, transferring phosphorus-containing groups",11,0,0.18,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0016773","phosphotransferase activity, alcohol group as acceptor",6,0,0.1,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0016788","hydrolase activity, acting on ester bonds",7,0,0.12,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0016829","lyase activity",6,0,0.1,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0016853","isomerase activity",5,0,0.08,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0017076","purine nucleotide binding",25,0,0.42,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0022804","active transmembrane transporter activity",5,0,0.08,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0022857","transmembrane transporter activity",9,0,0.15,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0022890","inorganic cation transmembrane transporter activity",5,0,0.08,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0030554","adenyl nucleotide binding",23,0,0.39,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0032553","ribonucleotide binding",24,0,0.4,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0032555","purine ribonucleotide binding",24,0,0.4,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0032559","adenyl ribonucleotide binding",22,0,0.37,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0035639","purine ribonucleoside triphosphate binding",24,0,0.4,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0036094","small molecule binding",34,0,0.57,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0043167","ion binding",31,0,0.52,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0043168","anion binding",25,0,0.42,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0043169","cation binding",7,0,0.12,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0046872","metal ion binding",7,0,0.12,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0051082","unfolded protein binding",7,0,0.12,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0097367","carbohydrate derivative binding",26,0,0.44,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0140096","catalytic activity, acting on a protein",15,0,0.25,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0140098","catalytic activity, acting on RNA",10,0,0.17,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0140640","catalytic activity, acting on a nucleic acid",11,0,0.18,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0140657","ATP-dependent activity",6,0,0.1,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0180051","translation factor activity",10,0,0.17,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:1901265","nucleoside phosphate binding",25,0,0.42,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:1901363","heterocyclic compound binding",28,0,0.47,"1.00",1,1,"Asterochloris","Intensified","MF",12,248
"GO:0003677","DNA binding",8,1,0.09,"0.089",0.089,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0005524","ATP binding",22,1,0.25,"0.234",0.234,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0003674","molecular_function",173,2,1.95,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0003676","nucleic acid binding",18,1,0.2,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0005488","binding",64,2,0.72,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:1901265","nucleoside phosphate binding",25,1,0.28,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0000166","nucleotide binding",25,1,0.28,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0032553","ribonucleotide binding",24,1,0.27,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0097367","carbohydrate derivative binding",26,1,0.29,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0032555","purine ribonucleotide binding",24,1,0.27,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0035639","purine ribonucleoside triphosphate binding",24,1,0.27,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0032559","adenyl ribonucleotide binding",22,1,0.25,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0017076","purine nucleotide binding",25,1,0.28,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0043167","ion binding",31,1,0.35,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:1901363","heterocyclic compound binding",28,1,0.32,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0036094","small molecule binding",34,1,0.38,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0043168","anion binding",25,1,0.28,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0030554","adenyl nucleotide binding",23,1,0.26,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0003723","RNA binding",9,0,0.1,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0003735","structural constituent of ribosome",23,0,0.26,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0003743","translation initiation factor activity",7,0,0.08,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0003824","catalytic activity",93,0,1.05,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0005198","structural molecule activity",23,0,0.26,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0005215","transporter activity",9,0,0.1,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0005515","protein binding",17,0,0.19,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0008135","translation factor activity, RNA binding",10,0,0.11,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0008168","methyltransferase activity",7,0,0.08,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0008233","peptidase activity",7,0,0.08,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0008324","monoatomic cation transmembrane transporter activity",5,0,0.06,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0015075","monoatomic ion transmembrane transporter activity",5,0,0.06,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0015318","inorganic molecular entity transmembrane transporter activity",6,0,0.07,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0016301","kinase activity",5,0,0.06,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0016491","oxidoreductase activity",17,0,0.19,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0016740","transferase activity",31,0,0.35,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0016741","transferase activity, transferring one-carbon groups",7,0,0.08,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0016757","glycosyltransferase activity",5,0,0.06,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0016772","transferase activity, transferring phosphorus-containing groups",11,0,0.12,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0016773","phosphotransferase activity, alcohol group as acceptor",6,0,0.07,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0016787","hydrolase activity",20,0,0.23,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0016788","hydrolase activity, acting on ester bonds",7,0,0.08,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0016829","lyase activity",6,0,0.07,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0016853","isomerase activity",5,0,0.06,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0016874","ligase activity",12,0,0.14,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0016879","ligase activity, forming carbon-nitrogen bonds",7,0,0.08,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0022804","active transmembrane transporter activity",5,0,0.06,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0022857","transmembrane transporter activity",9,0,0.1,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0022890","inorganic cation transmembrane transporter activity",5,0,0.06,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0043169","cation binding",7,0,0.08,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0046872","metal ion binding",7,0,0.08,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0051082","unfolded protein binding",7,0,0.08,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0140096","catalytic activity, acting on a protein",15,0,0.17,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0140098","catalytic activity, acting on RNA",10,0,0.11,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0140640","catalytic activity, acting on a nucleic acid",11,0,0.12,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0140657","ATP-dependent activity",6,0,0.07,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0180051","translation factor activity",10,0,0.11,"1.000",1,1,"Coccomyxa","Relaxed","MF",14,244
"GO:0016874","ligase activity",12,2,0.55,"0.19",0.19,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0016757","glycosyltransferase activity",5,1,0.23,"0.21",0.21,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0005524","ATP binding",20,2,0.91,"0.23",0.23,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0016773","phosphotransferase activity, alcohol group as acceptor",6,1,0.27,"0.25",0.25,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0016879","ligase activity, forming carbon-nitrogen bonds",7,1,0.32,"0.28",0.28,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0046872","metal ion binding",7,1,0.32,"0.28",0.28,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0140098","catalytic activity, acting on RNA",10,1,0.46,"0.38",0.38,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0003723","RNA binding",10,1,0.46,"0.38",0.38,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0016740","transferase activity",30,3,1.37,"0.43",0.43,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0016491","oxidoreductase activity",17,1,0.78,"0.57",0.57,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0016787","hydrolase activity",20,1,0.91,"0.63",0.63,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0003824","catalytic activity",92,7,4.21,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0097367","carbohydrate derivative binding",24,2,1.1,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0140640","catalytic activity, acting on a nucleic acid",11,1,0.5,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0003674","molecular_function",171,8,7.82,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0003676","nucleic acid binding",19,1,0.87,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:1901265","nucleoside phosphate binding",23,2,1.05,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:1901363","heterocyclic compound binding",26,2,1.19,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0000166","nucleotide binding",23,2,1.05,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0043167","ion binding",29,3,1.33,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0043168","anion binding",23,2,1.05,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0043169","cation binding",7,1,0.32,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0032553","ribonucleotide binding",22,2,1.01,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0032555","purine ribonucleotide binding",22,2,1.01,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0035639","purine ribonucleoside triphosphate binding",22,2,1.01,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0005488","binding",63,4,2.88,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0017076","purine nucleotide binding",23,2,1.05,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0032559","adenyl ribonucleotide binding",20,2,0.91,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0030554","adenyl nucleotide binding",21,2,0.96,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0016772","transferase activity, transferring phosphorus-containing groups",11,1,0.5,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0036094","small molecule binding",32,3,1.46,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0003677","DNA binding",8,0,0.37,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0003735","structural constituent of ribosome",23,0,1.05,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0003743","translation initiation factor activity",7,0,0.32,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0005198","structural molecule activity",23,0,1.05,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0005215","transporter activity",9,0,0.41,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0005515","protein binding",15,0,0.69,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0008135","translation factor activity, RNA binding",10,0,0.46,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0008168","methyltransferase activity",7,0,0.32,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0008233","peptidase activity",7,0,0.32,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0008324","monoatomic cation transmembrane transporter activity",5,0,0.23,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0015075","monoatomic ion transmembrane transporter activity",5,0,0.23,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0015318","inorganic molecular entity transmembrane transporter activity",6,0,0.27,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0016301","kinase activity",5,0,0.23,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0016741","transferase activity, transferring one-carbon groups",7,0,0.32,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0016788","hydrolase activity, acting on ester bonds",7,0,0.32,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0016829","lyase activity",6,0,0.27,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0016853","isomerase activity",5,0,0.23,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0022804","active transmembrane transporter activity",5,0,0.23,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0022857","transmembrane transporter activity",9,0,0.41,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0022890","inorganic cation transmembrane transporter activity",5,0,0.23,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0051082","unfolded protein binding",5,0,0.23,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0140096","catalytic activity, acting on a protein",15,0,0.69,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0140657","ATP-dependent activity",6,0,0.27,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0180051","translation factor activity",10,0,0.46,"1.00",1,1,"Symbiochloris","Relaxed","MF",16,244
"GO:0003735","structural constituent of ribosome",25,1,0.14,"0.14",0.14,1,"Trebouxia","Relaxed","MF",7,245
"GO:0003674","molecular_function",175,1,0.98,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0005198","structural molecule activity",25,1,0.14,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0000166","nucleotide binding",25,0,0.14,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0003676","nucleic acid binding",19,0,0.11,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0003677","DNA binding",8,0,0.04,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0003723","RNA binding",10,0,0.06,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0003743","translation initiation factor activity",6,0,0.03,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0003824","catalytic activity",93,0,0.52,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0005215","transporter activity",9,0,0.05,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0005488","binding",65,0,0.36,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0005515","protein binding",17,0,0.09,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0005524","ATP binding",22,0,0.12,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0008135","translation factor activity, RNA binding",9,0,0.05,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0008168","methyltransferase activity",7,0,0.04,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0008233","peptidase activity",7,0,0.04,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0008324","monoatomic cation transmembrane transporter activity",5,0,0.03,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0015075","monoatomic ion transmembrane transporter activity",5,0,0.03,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0015318","inorganic molecular entity transmembrane transporter activity",6,0,0.03,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0016301","kinase activity",5,0,0.03,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0016491","oxidoreductase activity",17,0,0.09,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0016740","transferase activity",31,0,0.17,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0016741","transferase activity, transferring one-carbon groups",7,0,0.04,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0016757","glycosyltransferase activity",5,0,0.03,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0016772","transferase activity, transferring phosphorus-containing groups",11,0,0.06,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0016773","phosphotransferase activity, alcohol group as acceptor",6,0,0.03,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0016787","hydrolase activity",20,0,0.11,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0016788","hydrolase activity, acting on ester bonds",7,0,0.04,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0016829","lyase activity",6,0,0.03,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0016853","isomerase activity",5,0,0.03,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0016874","ligase activity",12,0,0.07,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0016879","ligase activity, forming carbon-nitrogen bonds",7,0,0.04,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0017076","purine nucleotide binding",25,0,0.14,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0022804","active transmembrane transporter activity",5,0,0.03,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
"GO:0022857","transmembrane transporter activity",9,0,0.05,"1.00",1,1,"Trebouxia","Relaxed","MF",7,245
