OG,Branch,K,Relaxation Parameter (K),p-value
OG0003386.json,Tre_spC0010,1.981145983172271,0.9194384083885093,0.4913699415165467
OG0003387.json,Ast_eri,0.662140267260443,0.8841058897543675,0.6051404247359087
OG0003387.json,Coc_sub,0.559922741186015,0.8841058897543675,0.6051404247359087
OG0003387.json,Coc_vir,0.7668657298214308,0.8841058897543675,0.6051404247359087
OG0003387.json,Myr_bis,0.7045929262804177,0.8841058897543675,0.6051404247359087
OG0003387.json,Node2,0.9138117763637983,0.8841058897543675,0.6051404247359087
OG0003387.json,Node3,0.8384594505787102,0.8841058897543675,0.6051404247359087
OG0003387.json,Node4,1.665552883070792,0.8841058897543675,0.6051404247359087
OG0003387.json,Node7,0.6301679226011885,0.8841058897543675,0.6051404247359087
OG0003387.json,Sym_irr,1.08998041549904,0.8841058897543675,0.6051404247359087
OG0003387.json,Sym_ret,0.8004751133018809,0.8841058897543675,0.6051404247359087
OG0003387.json,Tre_spC0010,0.6637613762833999,0.8841058897543675,0.6051404247359087
OG0003388.json,Ast_eri,0.6543241945067506,0.9332494518112021,0.8169260164779873
OG0003388.json,Coc_sub,1.085671072592327,0.9332494518112021,0.8169260164779873
OG0003388.json,Coc_vir,0.7701769766237211,0.9332494518112021,0.8169260164779873
OG0003388.json,Myr_bis,0.6151077719265715,0.9332494518112021,0.8169260164779873
OG0003388.json,Node2,1.612278492372485,0.9332494518112021,0.8169260164779873
OG0003388.json,Node3,0.8109084938006963,0.9332494518112021,0.8169260164779873
OG0003388.json,Node4,1.138478515464484,0.9332494518112021,0.8169260164779873
OG0003388.json,Node7,1.150758361265475,0.9332494518112021,0.8169260164779873
OG0003388.json,Sym_irr,0.6801669048125277,0.9332494518112021,0.8169260164779873
OG0003388.json,Sym_ret,0.9036569591025717,0.9332494518112021,0.8169260164779873
OG0003388.json,Tre_spC0010,1.246302747047918,0.9332494518112021,0.8169260164779873
OG0003390.json,Ast_eri,1.730313495607705,1.136462607072893,0.6744067177038622
OG0003390.json,Coc_sub,22.19810536101123,1.136462607072893,0.6744067177038622
OG0003390.json,Coc_vir,16.88317891148948,1.136462607072893,0.6744067177038622
OG0003390.json,Myr_bis,3.772755118100849,1.136462607072893,0.6744067177038622
OG0003390.json,Node2,50,1.136462607072893,0.6744067177038622
OG0003390.json,Node3,2.044285676711641,1.136462607072893,0.6744067177038622
OG0003390.json,Node4,2.120642187489557,1.136462607072893,0.6744067177038622
OG0003390.json,Node7,2.104084928309446,1.136462607072893,0.6744067177038622
OG0003390.json,Sym_irr,0.3782722226829271,1.136462607072893,0.6744067177038622
OG0003390.json,Sym_ret,5.340358175475535,1.136462607072893,0.6744067177038622
OG0003390.json,Tre_spC0010,5.123062014172238,1.136462607072893,0.6744067177038622
OG0003391.json,Ast_eri,0.2674434463927164,1.000929457405758,1
OG0003391.json,Coc_sub,0.7370509071476752,1.000929457405758,1
OG0003391.json,Coc_vir,0.9474175709750439,1.000929457405758,1
OG0003391.json,Myr_bis,0.9011420577062734,1.000929457405758,1
OG0003391.json,Node2,0.5328158979566197,1.000929457405758,1
OG0003391.json,Node3,0.2891039435543816,1.000929457405758,1
OG0003391.json,Node6,0.6676301574918158,1.000929457405758,1
OG0003391.json,Node9,0.550510019086082,1.000929457405758,1
OG0003391.json,Sym_irr,0.4501427159713903,1.000929457405758,1
OG0003391.json,Sym_ret,0.672502311899052,1.000929457405758,1
OG0003391.json,Tre_spC0010,0.2909459940959875,1.000929457405758,1
OG0003393.json,Ast_eri,0.7825895836517357,1.063251407313068,0.5779878604395339
OG0003393.json,Coc_sub,7.620865833553951,1.063251407313068,0.5779878604395339
OG0003393.json,Coc_vir,0.8998274557079028,1.063251407313068,0.5779878604395339
OG0003393.json,Myr_bis,0.7868089482070924,1.063251407313068,0.5779878604395339
OG0003393.json,Node2,1.213936935612905,1.063251407313068,0.5779878604395339
OG0003393.json,Node3,1.176962265297111,1.063251407313068,0.5779878604395339
OG0003393.json,Node4,1.016771545884162,1.063251407313068,0.5779878604395339
OG0003393.json,Node7,0.9363423408641115,1.063251407313068,0.5779878604395339
OG0003393.json,Sym_irr,1.032287568316774,1.063251407313068,0.5779878604395339
OG0003393.json,Sym_ret,0.7326929954944504,1.063251407313068,0.5779878604395339
OG0003393.json,Tre_spC0010,0.951757677681804,1.063251407313068,0.5779878604395339
OG0003396.json,Ast_eri,10.94326043694212,1.471757543182553,0.01101267758216196
OG0003396.json,Coc_sub,9.062043376384551,1.471757543182553,0.01101267758216196
OG0003396.json,Coc_vir,1.743714968336002,1.471757543182553,0.01101267758216196
OG0003396.json,Myr_bis,2.066370634222008,1.471757543182553,0.01101267758216196
OG0003396.json,Node2,2.599896829833253,1.471757543182553,0.01101267758216196
OG0003396.json,Node3,12.85305643230737,1.471757543182553,0.01101267758216196
OG0003396.json,Node4,8.896461686508784,1.471757543182553,0.01101267758216196
OG0003396.json,Node7,5.251545424662444,1.471757543182553,0.01101267758216196
OG0003396.json,Sym_irr,7.418541144838903,1.471757543182553,0.01101267758216196
OG0003396.json,Sym_ret,10.65854669302642,1.471757543182553,0.01101267758216196
OG0003396.json,Tre_spC0010,8.902861440479688,1.471757543182553,0.01101267758216196
OG0003397.json,Ast_eri,3.477313133735568,19.0019164632812,0.05493517248127677
OG0003397.json,Coc_sub,10.49000060999472,19.0019164632812,0.05493517248127677
OG0003397.json,Coc_vir,8.669646931585078,19.0019164632812,0.05493517248127677
