gene_id,sequence_id,ENC,ENC_prime,GC1,GC2,GC3,GC12
OG0004574,0,41.7185705327535,48.06180467185442,0.6422018348623852,0.4847094801223242,0.7477064220183487,0.5634556574923547
OG0004574,1,40.70117236660607,49.79734564279774,0.6425269645608629,0.47457627118644063,0.8073959938366718,0.5585516178736518
OG0004574,2,44.944290745006604,51.88426696480296,0.6202723146747352,0.48411497730711045,0.745839636913767,0.5521936459909228
OG0004574,3,41.070320047507394,49.98297185585161,0.645422943221321,0.45422943221320977,0.7983777520278099,0.5498261877172654
OG0004574,4,42.23634269898877,49.64107703145298,0.6571028691392582,0.4989503149055283,0.7508747375787264,0.5780265920223933
OG0004574,5,45.739866701749605,50.834271635449106,0.6246612466124661,0.46747967479674796,0.7073170731707317,0.5460704607046071
OG0004574,6,46.471290069841956,50.705539901622515,0.6175637393767706,0.4546742209631728,0.6827195467422096,0.5361189801699717
OG0004576,0,41.95426641088662,45.42710891523116,0.5652173913043479,0.3846153846153846,0.7558528428093645,0.47491638795986624
OG0004576,1,40.104560401615636,44.453885761307646,0.5874125874125874,0.3706293706293706,0.7797202797202798,0.479020979020979
OG0004576,2,45.61928364988048,47.84340271013742,0.5559440559440559,0.35664335664335667,0.7517482517482518,0.4562937062937063
OG0004576,3,42.29405710061791,47.21719276897912,0.5743243243243243,0.40878378378378377,0.7702702702702702,0.49155405405405406
OG0004576,4,48.643189254672,49.172652672594054,0.5471698113207547,0.39622641509433965,0.6477987421383647,0.4716981132075472
OG0004576,5,48.500892587695915,49.13960560516466,0.5518518518518518,0.35555555555555557,0.6222222222222222,0.4537037037037037
OG0004576,6,51.12889385104957,51.68608098308225,0.5386904761904762,0.40773809523809523,0.5892857142857143,0.4732142857142857
OG0004578,0,42.936802769397474,46.49483143679877,0.6005706134094151,0.42510699001426533,0.731811697574893,0.5128388017118402
OG0004578,1,43.44667087688217,51.64844804822033,0.6601503759398497,0.48721804511278194,0.7744360902255639,0.5736842105263158
OG0004578,2,46.32565186876215,49.52849980145305,0.5716417910447761,0.4552238805970149,0.7044776119402985,0.5134328358208955
OG0004578,3,43.0166209020765,48.00176032766449,0.5722627737226278,0.41605839416058393,0.7547445255474452,0.4941605839416059
OG0004578,4,45.66698816142977,52.13352650542718,0.667107001321004,0.5165125495376486,0.7186261558784677,0.5918097754293263
OG0004578,5,50.23807249298888,51.69965968144328,0.6499429874572407,0.5393386545039909,0.5826681870011402,0.5946408209806158
OG0004578,6,51.60523264631313,51.80824191652042,0.5854014598540146,0.3708029197080292,0.5941605839416058,0.4781021897810219
OG0004579,0,41.76110280974139,45.787675352817324,0.5912806539509536,0.4332425068119891,0.7138964577656676,0.5122615803814714
OG0004579,1,45.35455234165525,49.03313736611334,0.5614973262032086,0.4144385026737968,0.7112299465240641,0.4879679144385027
OG0004579,2,43.52346024507341,47.956576040797614,0.5481283422459893,0.4144385026737968,0.7540106951871658,0.48128342245989303
