OG,Branch,K,Relaxation Parameter (K),p-value
OG0003411.json,Node7,0.8567410449060106,1.519547315945576,0.05554129315019618
OG0003411.json,Sym_irr,1.017177890182194,1.519547315945576,0.05554129315019618
OG0003411.json,Sym_ret,1.136641874757981,1.519547315945576,0.05554129315019618
OG0003411.json,Tre_spC0010,0.9104297650497865,1.519547315945576,0.05554129315019618
OG0003412.json,Ast_eri,0.9954112934206362,0.9999605560328996,1
OG0003412.json,Coc_sub,0.9882076750838601,0.9999605560328996,1
OG0003412.json,Coc_vir,1.352767118758833,0.9999605560328996,1
OG0003412.json,Myr_bis,0.8226313725719588,0.9999605560328996,1
OG0003412.json,Node2,2.629392539393048,0.9999605560328996,1
OG0003412.json,Node3,0.4008353250645218,0.9999605560328996,1
OG0003412.json,Node4,0.3392347281481325,0.9999605560328996,1
OG0003412.json,Node7,1.377899067154104,0.9999605560328996,1
OG0003412.json,Sym_irr,0.6624000257402395,0.9999605560328996,1
OG0003412.json,Sym_ret,1.052539775209448,0.9999605560328996,1
OG0003412.json,Tre_spC0010,0.9553395627401522,0.9999605560328996,1
OG0003413.json,Ast_eri,0.8518385934961566,1.045881586045004,0.7253187414801394
OG0003413.json,Coc_sub,0.9227355505519261,1.045881586045004,0.7253187414801394
OG0003413.json,Coc_vir,1.764889312668409,1.045881586045004,0.7253187414801394
OG0003413.json,Myr_bis,1.002201443261351,1.045881586045004,0.7253187414801394
OG0003413.json,Node2,0.9383826939223175,1.045881586045004,0.7253187414801394
OG0003413.json,Node3,1.66705655990395,1.045881586045004,0.7253187414801394
OG0003413.json,Node6,2.419186718726044,1.045881586045004,0.7253187414801394
OG0003413.json,Node8,1.07347336766937,1.045881586045004,0.7253187414801394
OG0003413.json,Sym_irr,1.688962668801713,1.045881586045004,0.7253187414801394
OG0003413.json,Sym_ret,1.759870819694107,1.045881586045004,0.7253187414801394
OG0003413.json,Tre_spC0010,0.9386909130981633,1.045881586045004,0.7253187414801394
OG0003414.json,Ast_eri,4.21683808012699,0.9072076292330353,0.8095747141093024
OG0003414.json,Coc_sub,6.319402210825811,0.9072076292330353,0.8095747141093024
OG0003414.json,Coc_vir,15.88125500508146,0.9072076292330353,0.8095747141093024
OG0003414.json,Myr_bis,5.808202822078587,0.9072076292330353,0.8095747141093024
OG0003414.json,Node2,0,0.9072076292330353,0.8095747141093024
OG0003414.json,Node3,5.554612573665872,0.9072076292330353,0.8095747141093024
OG0003414.json,Node4,2.175629736443145,0.9072076292330353,0.8095747141093024
OG0003414.json,Node7,2.102806687583343,0.9072076292330353,0.8095747141093024
OG0003414.json,Sym_irr,7.319415871682842,0.9072076292330353,0.8095747141093024
OG0003414.json,Sym_ret,5.119958990342163,0.9072076292330353,0.8095747141093024
OG0003414.json,Tre_spC0010,3.17700656948616,0.9072076292330353,0.8095747141093024
OG0003415.json,Ast_eri,5.652395673815154,1.358437777137731,0.09857627735229213
OG0003415.json,Coc_sub,2.01783586977374,1.358437777137731,0.09857627735229213
OG0003415.json,Coc_vir,1.692611323367364,1.358437777137731,0.09857627735229213
OG0003415.json,Myr_bis,1.011576323918978,1.358437777137731,0.09857627735229213
OG0003415.json,Node2,50,1.358437777137731,0.09857627735229213
OG0003415.json,Node3,2.309378053646902,1.358437777137731,0.09857627735229213
OG0003415.json,Node4,0.3836550108528038,1.358437777137731,0.09857627735229213
OG0003415.json,Node8,0.2108849933005878,1.358437777137731,0.09857627735229213
OG0003415.json,Sym_irr,12.32217604594484,1.358437777137731,0.09857627735229213
OG0003415.json,Sym_ret,50,1.358437777137731,0.09857627735229213
OG0003415.json,Tre_spC0010,1.645775822445757,1.358437777137731,0.09857627735229213
OG0003419.json,Ast_eri,0.117054764993705,0.8206166441577716,0.743282826378208
OG0003419.json,Coc_sub,0.1021331951766178,0.8206166441577716,0.743282826378208
OG0003419.json,Coc_vir,0.1887722641765353,0.8206166441577716,0.743282826378208
OG0003419.json,Myr_bis,0.1362912716729512,0.8206166441577716,0.743282826378208
OG0003419.json,Node2,1.335677574667562,0.8206166441577716,0.743282826378208
OG0003419.json,Node3,0.5834837984112855,0.8206166441577716,0.743282826378208
OG0003419.json,Node4,0.4599097104598572,0.8206166441577716,0.743282826378208
OG0003419.json,Node7,0.1259301172729258,0.8206166441577716,0.743282826378208
